"","x"
"1",2079
"2",1952
"3",1941
"4",2311
"5",3035
"6",2276
"7",3514
"8",2398
"9",2734
"10",2650
"11",2847
"12",2495
"13",2592
"14",3190
"15",2741
"16",2806
"17",2993
"18",2704
"19",2999
"20",2640
"21",2360
"22",2413
"23",2501
"24",2391
"25",2328
"26",2691
"27",3045
"28",2918
"29",3071
"30",2847
"31",3141
"32",2730
"33",2546
"34",2255
"35",2536
"36",2495
"37",2373
"38",2734
"39",2985
"40",2889
"41",3109
"42",2638
"43",3940
"44",2986
"45",3178
"46",3122
"47",2559
"48",2625
"49",2584
"50",3271
"51",3287
"52",3536
"53",4042
"54",3165
"55",4119
"56",3178
"57",3449
"58",3687
"59",4187
"60",3112
"61",3571
"62",3755
"63",4303
"64",4651
"65",4128
"66",3953
"67",4646
"68",3622
"69",3929
"70",4183
"71",3936
"72",3758
"73",3605
"74",3919
"75",3526
"76",2997
"77",2883
"78",2346
"79",2773
"80",2539
"81",3052
"82",3311
"83",3836
"84",2942
"85",3356
"86",4070
"87",3657
"88",3348
"89",3562
"90",3335
"91",3660
"92",3426
"93",3530
"94",3263
"95",3471
"96",3212
"97",3600
"98",3408
"99",3921
"100",3462
"101",3408
"102",3315
"103",4463
"104",3213
"105",3195
"106",2976
"107",2759
"108",2659
"109",3419
"110",3348
"111",3311
"112",3488
"113",2941
"114",3142
"115",2935
"116",2440
"117",2591
"118",2314
"119",2346
"120",2252
"121",1990
"122",2354
"123",2639
"124",2915
"125",2977
"126",3105
"127",2994
"128",2454
"129",2372
"130",2709
"131",2833
"132",3173
"133",2250
"134",2831
"135",3351
"136",3275
"137",3271
"138",3218
"139",3732
"140",2813
"141",2845
"142",3036
"143",2996
"144",2670
